sampler,regime,scorer,N,K,n_rows,exact_selected_real,exact_selected_real_se,exact_selected_real_ci_low,exact_selected_real_ci_high,exact_selected_score,exact_selected_score_se,exact_selected_score_ci_low,exact_selected_score_ci_high,mc_selected_real,mc_selected_real_se,mc_selected_real_ci_low,mc_selected_real_ci_high,oracle_selected_real,oracle_selected_real_se,oracle_selected_real_ci_low,oracle_selected_real_ci_high,score_utility_correlation,score_utility_correlation_se,score_utility_correlation_ci_low,score_utility_correlation_ci_high,tail_rank_correlation,tail_rank_correlation_se,tail_rank_correlation_ci_low,tail_rank_correlation_ci_high,top_score_tail_real_utility,top_score_tail_real_utility_se,top_score_tail_real_utility_ci_low,top_score_tail_real_utility_ci_high,high_n_regret,high_n_regret_se,high_n_regret_ci_low,high_n_regret_ci_high,real_change_high_minus_low,real_change_high_minus_low_se,real_change_high_minus_low_ci_low,real_change_high_minus_low_ci_high,score_change_high_minus_low,score_change_high_minus_low_se,score_change_high_minus_low_ci_low,score_change_high_minus_low_ci_high,sample_runtime_seconds,sample_runtime_seconds_se,sample_runtime_seconds_ci_low,sample_runtime_seconds_ci_high,rollout_runtime_seconds,rollout_runtime_seconds_se,rollout_runtime_seconds_ci_low,rollout_runtime_seconds_ci_high,runtime_per_candidate_ms,runtime_per_candidate_ms_se,runtime_per_candidate_ms_ci_low,runtime_per_candidate_ms_ci_high,mean_pairwise_distance,mean_pairwise_distance_se,mean_pairwise_distance_ci_low,mean_pairwise_distance_ci_high,effective_sample_diversity,effective_sample_diversity_se,effective_sample_diversity_ci_low,effective_sample_diversity_ci_high,duplicate_collapse_rate,duplicate_collapse_rate_se,duplicate_collapse_rate_ci_low,duplicate_collapse_rate_ci_high,trajectory_cluster_count,trajectory_cluster_count_se,trajectory_cluster_count_ci_low,trajectory_cluster_count_ci_high,trajectory_cluster_entropy,trajectory_cluster_entropy_se,trajectory_cluster_entropy_ci_low,trajectory_cluster_entropy_ci_high,new_modes_at_high_n,new_modes_at_high_n_se,new_modes_at_high_n_ci_low,new_modes_at_high_n_ci_high
consistency_1step,pusht_aligned,behavior_cloning_critic,1,1,1,0.29935809672082325,0.0,0.29935809672082325,0.29935809672082325,-0.03935346394823011,0.0,-0.03935346394823011,-0.03935346394823011,0.3144350451405578,0.0,0.3144350451405578,0.3144350451405578,0.29935809672082325,0.0,0.29935809672082325,0.29935809672082325,-0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.26766823523057776,0.0,0.26766823523057776,0.26766823523057776,0.0712057794624193,0.0,0.0712057794624193,0.0712057794624193,-0.014835587775833714,0.0,-0.014835587775833714,-0.014835587775833714,0.01576979929702188,0.0,0.01576979929702188,0.01576979929702188,0.008273399998870445,0.0,0.008273399998870445,0.008273399998870445,0.4897923999997147,0.0,0.4897923999997147,0.4897923999997147,62.25822499982314,0.0,62.25822499982314,62.25822499982314,262.2129261226103,0.0,262.2129261226103,262.2129261226103,1.5850321001527399,0.0,1.5850321001527399,1.5850321001527399,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.9544340029220796,0.0,0.9544340029220796,0.9544340029220796,0.0,0.0,0.0,0.0
consistency_1step,pusht_aligned,behavior_cloning_critic,2,1,1,0.29512534976533406,0.0,0.29512534976533406,0.29512534976533406,-0.031049607332642157,0.0,-0.031049607332642157,-0.031049607332642157,0.2753271297294746,0.0,0.2753271297294746,0.2753271297294746,0.32527711236910395,0.0,0.32527711236910395,0.32527711236910395,-0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.26766823523057776,0.0,0.26766823523057776,0.26766823523057776,0.0712057794624193,0.0,0.0712057794624193,0.0712057794624193,-0.014835587775833714,0.0,-0.014835587775833714,-0.014835587775833714,0.01576979929702188,0.0,0.01576979929702188,0.01576979929702188,0.008273399998870445,0.0,0.008273399998870445,0.008273399998870445,0.4897923999997147,0.0,0.4897923999997147,0.4897923999997147,62.25822499982314,0.0,62.25822499982314,62.25822499982314,262.2129261226103,0.0,262.2129261226103,262.2129261226103,1.5850321001527399,0.0,1.5850321001527399,1.5850321001527399,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.9544340029220796,0.0,0.9544340029220796,0.9544340029220796,0.0,0.0,0.0,0.0
consistency_1step,pusht_aligned,behavior_cloning_critic,4,1,1,0.28981775064608606,0.0,0.28981775064608606,0.28981775064608606,-0.025911298227458916,0.0,-0.025911298227458916,-0.025911298227458916,0.29329670996907986,0.0,0.29329670996907986,0.29329670996907986,0.3449229042734887,0.0,0.3449229042734887,0.3449229042734887,-0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.26766823523057776,0.0,0.26766823523057776,0.26766823523057776,0.0712057794624193,0.0,0.0712057794624193,0.0712057794624193,-0.014835587775833714,0.0,-0.014835587775833714,-0.014835587775833714,0.01576979929702188,0.0,0.01576979929702188,0.01576979929702188,0.008273399998870445,0.0,0.008273399998870445,0.008273399998870445,0.4897923999997147,0.0,0.4897923999997147,0.4897923999997147,62.25822499982314,0.0,62.25822499982314,62.25822499982314,262.2129261226103,0.0,262.2129261226103,262.2129261226103,1.5850321001527399,0.0,1.5850321001527399,1.5850321001527399,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.9544340029220796,0.0,0.9544340029220796,0.9544340029220796,0.0,0.0,0.0,0.0
consistency_1step,pusht_aligned,behavior_cloning_critic,8,1,1,0.28452250894498954,0.0,0.28452250894498954,0.28452250894498954,-0.02358366465120823,0.0,-0.02358366465120823,-0.02358366465120823,0.2631780956635536,0.0,0.2631780956635536,0.2631780956635536,0.35572828840740883,0.0,0.35572828840740883,0.35572828840740883,-0.16666666666666666,0.0,-0.16666666666666666,-0.16666666666666666,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.26766823523057776,0.0,0.26766823523057776,0.26766823523057776,0.0712057794624193,0.0,0.0712057794624193,0.0712057794624193,-0.014835587775833714,0.0,-0.014835587775833714,-0.014835587775833714,0.01576979929702188,0.0,0.01576979929702188,0.01576979929702188,0.008273399998870445,0.0,0.008273399998870445,0.008273399998870445,0.4897923999997147,0.0,0.4897923999997147,0.4897923999997147,62.25822499982314,0.0,62.25822499982314,62.25822499982314,262.2129261226103,0.0,262.2129261226103,262.2129261226103,1.5850321001527399,0.0,1.5850321001527399,1.5850321001527399,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.9544340029220796,0.0,0.9544340029220796,0.9544340029220796,0.0,0.0,0.0,0.0
consistency_1step,pusht_aligned,diffusion_internal_score,1,1,1,0.29935809672082325,0.0,0.29935809672082325,0.29935809672082325,-1.2625496536493301,0.0,-1.2625496536493301,-1.2625496536493301,0.2895027123844035,0.0,0.2895027123844035,0.2895027123844035,0.29935809672082325,0.0,0.29935809672082325,0.29935809672082325,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.31609143178515875,0.0,0.31609143178515875,0.31609143178515875,0.02551414324643292,0.0,0.02551414324643292,0.02551414324643292,0.03085604844015266,0.0,0.03085604844015266,0.03085604844015266,0.49974432226719756,0.0,0.49974432226719756,0.49974432226719756,0.008273399998870445,0.0,0.008273399998870445,0.008273399998870445,0.4897923999997147,0.0,0.4897923999997147,0.4897923999997147,62.25822499982314,0.0,62.25822499982314,62.25822499982314,262.2129261226103,0.0,262.2129261226103,262.2129261226103,1.5850321001527399,0.0,1.5850321001527399,1.5850321001527399,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.9544340029220796,0.0,0.9544340029220796,0.9544340029220796,0.0,0.0,0.0,0.0
consistency_1step,pusht_aligned,diffusion_internal_score,2,1,1,0.31887991937252125,0.0,0.31887991937252125,0.31887991937252125,-1.076051203534007,0.0,-1.076051203534007,-1.076051203534007,0.3109209892288666,0.0,0.3109209892288666,0.3109209892288666,0.32527711236910395,0.0,0.32527711236910395,0.32527711236910395,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.31609143178515875,0.0,0.31609143178515875,0.31609143178515875,0.02551414324643292,0.0,0.02551414324643292,0.02551414324643292,0.03085604844015266,0.0,0.03085604844015266,0.03085604844015266,0.49974432226719756,0.0,0.49974432226719756,0.49974432226719756,0.008273399998870445,0.0,0.008273399998870445,0.008273399998870445,0.4897923999997147,0.0,0.4897923999997147,0.4897923999997147,62.25822499982314,0.0,62.25822499982314,62.25822499982314,262.2129261226103,0.0,262.2129261226103,262.2129261226103,1.5850321001527399,0.0,1.5850321001527399,1.5850321001527399,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.9544340029220796,0.0,0.9544340029220796,0.9544340029220796,0.0,0.0,0.0,0.0
consistency_1step,pusht_aligned,diffusion_internal_score,4,1,1,0.3273328448051865,0.0,0.3273328448051865,0.3273328448051865,-0.9027605310257059,0.0,-0.9027605310257059,-0.9027605310257059,0.32510398630132714,0.0,0.32510398630132714,0.32510398630132714,0.3449229042734887,0.0,0.3449229042734887,0.3449229042734887,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.31609143178515875,0.0,0.31609143178515875,0.31609143178515875,0.02551414324643292,0.0,0.02551414324643292,0.02551414324643292,0.03085604844015266,0.0,0.03085604844015266,0.03085604844015266,0.49974432226719756,0.0,0.49974432226719756,0.49974432226719756,0.008273399998870445,0.0,0.008273399998870445,0.008273399998870445,0.4897923999997147,0.0,0.4897923999997147,0.4897923999997147,62.25822499982314,0.0,62.25822499982314,62.25822499982314,262.2129261226103,0.0,262.2129261226103,262.2129261226103,1.5850321001527399,0.0,1.5850321001527399,1.5850321001527399,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.9544340029220796,0.0,0.9544340029220796,0.9544340029220796,0.0,0.0,0.0,0.0
consistency_1step,pusht_aligned,diffusion_internal_score,8,1,1,0.3302141451609759,0.0,0.3302141451609759,0.3302141451609759,-0.7628053313821326,0.0,-0.7628053313821326,-0.7628053313821326,0.31089693204126667,0.0,0.31089693204126667,0.31089693204126667,0.35572828840740883,0.0,0.35572828840740883,0.35572828840740883,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.31609143178515875,0.0,0.31609143178515875,0.31609143178515875,0.02551414324643292,0.0,0.02551414324643292,0.02551414324643292,0.03085604844015266,0.0,0.03085604844015266,0.03085604844015266,0.49974432226719756,0.0,0.49974432226719756,0.49974432226719756,0.008273399998870445,0.0,0.008273399998870445,0.008273399998870445,0.4897923999997147,0.0,0.4897923999997147,0.4897923999997147,62.25822499982314,0.0,62.25822499982314,62.25822499982314,262.2129261226103,0.0,262.2129261226103,262.2129261226103,1.5850321001527399,0.0,1.5850321001527399,1.5850321001527399,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.9544340029220796,0.0,0.9544340029220796,0.9544340029220796,0.0,0.0,0.0,0.0
consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,1,1,1,0.2993580967208233,0.0,0.2993580967208233,0.2993580967208233,0.294221616444187,0.0,0.294221616444187,0.294221616444187,0.3269281655689647,0.0,0.3269281655689647,0.3269281655689647,0.29935809672082325,0.0,0.29935809672082325,0.29935809672082325,0.38095238095238093,0.0,0.38095238095238093,0.38095238095238093,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.34648657187873294,0.0,0.34648657187873294,0.34648657187873294,0.014001203283578179,0.0,0.014001203283578179,0.014001203283578179,0.042368988403007346,0.0,0.042368988403007346,0.042368988403007346,0.0169089519545097,0.0,0.0169089519545097,0.0169089519545097,0.008273399998870445,0.0,0.008273399998870445,0.008273399998870445,0.4897923999997147,0.0,0.4897923999997147,0.4897923999997147,62.25822499982314,0.0,62.25822499982314,62.25822499982314,262.2129261226103,0.0,262.2129261226103,262.2129261226103,1.5850321001527399,0.0,1.5850321001527399,1.5850321001527399,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.9544340029220796,0.0,0.9544340029220796,0.9544340029220796,0.0,0.0,0.0,0.0
consistency_1step,pusht_aligned,learned_value_critic_from_pilot_rollouts,2,1,1,0.3117399023935977,0.0,0.3117399023935977,0.3117399023935977,0.3002905808445849,0.0,0.3002905808445849,0.3002905808445849,0.32889056946847195,0.0,0.32889056946847195,0.32889056946847195,0.32527711236910395,0.0,0.32527711236910395,0.32527711236910395,0.38095238095238093,0.0,0.38095238095238093,0.38095238095238093,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.34648657187873294,0.0,0.34648657187873294,0.34648657187873294,0.014001203283578179,0.0,0.014001203283578179,0.014001203283578179,0.042368988403007346,0.0,0.042368988403007346,0.042368988403007346,0.0169089519545097,0.0,0.0169089519545097,0.0169089519545097,0.008273399998870445,0.0,0.008273399998870445,0.008273399998870445,0.4897923999997147,0.0,0.4897923999997147,0.4897923999997147,62.25822499982314,0.0,62.25822499982314,62.25822499982314,262.2129261226103,0.0,262.2129261226103,262.2129261226103,1.5850321001527399,0.0,1.5850321001527399,1.5850321001527399,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.9544340029220796,0.0,0.9544340029220796,0.9544340029220796,0.0,0.0,0.0,0.0
